index,appid,name,numPlayer,totalTime,price,avgTime(h)PerP,avgCostPerHourPerPerson
13477,641396,"Miss Kobayashi's Dragon Maid: Summer's Staples! (The Fanservice Episode, Frankly)",2,0,0.99,0,inf
13483,641402,Miss Kobayashi's Dragon Maid: Emperor of Demise Arrives! (It Was the Final Episode Before We Knew It),2,0,0.99,0,inf
13515,608288,Re:ZERO -Starting Life in Another World-: Battle Against the White Whale,2,0,0.99,0,inf
13527,685750,The soldier in the mine,2,0,0.99,0,inf
13570,655800,Gabriel Dropout: The Day I Knew I Could Never Go Back,1,0,0.99,0,inf
13577,607604,Ace Attorney: Turnabout Samurai - 1st Trial,1,0,0.99,0,inf
13578,608256,KanColle: I Hate Carrier Group One!,1,0,0.99,0,inf
13583,607606,Ace Attorney: Turnabout Samurai - Last Trial,1,0,0.99,0,inf
13597,642105,Bloodivores: Choices,1,0,0.99,0,inf
13599,642111,Bloodivores: Counterattack,1,0,0.99,0,inf
13605,623350,Hoversurf in the Mess,1,0,0.99,0,inf
13612,572947,Bungo Stray Dogs: Teaching Them To Kill; Then To Die,1,0,0.99,0,inf
13619,606463,Bungo Stray Dogs: Bungo Stray Dogs,1,0,0.99,0,inf
13621,645512,"Yuri on Ice: I Am Eros, and Eros Is Me?! Face-Off! Hot Springs on Ice",1,0,0.99,0,inf
13630,613010,Secret in Story,1,0,0.99,0,inf
13632,642100,Bloodivores: Bloodivores,1,0,0.99,0,inf
13639,642108,Bloodivores: Meeting,1,0,0.99,0,inf
13657,645511,Yuri on Ice: Two Yuris?! Drama at Yu-topia,1,0,0.99,0,inf
13658,607609,Ace Attorney: Turnabout Goodbyes - 3rd Trial,1,0,0.99,0,inf
13661,607620,"Ace Attorney: Farewell, My Turnabout - 1st Trial",1,0,0.99,0,inf
13676,679650,dead_file.exe,1,0,0.99,0,inf
13684,402190,Gamer Simulator,1,0,0.99,0,inf
13700,657613,Kemono Friends: Desert Area,1,0,0.99,0,inf
13707,657621,Kemono Friends: Amusement Park,1,0,0.99,0,inf
13719,576160,A Long Road Home,1,0,0.99,0,inf
13759,675720,Direct,1,0,0.99,0,inf
13760,416140,The Final Frontier: Space Simulator,1,0,0.99,0,inf
13769,607623,"Ace Attorney: Farewell, My Turnabout - Last Trial",1,0,0.99,0,inf
13770,607622,"Ace Attorney: Farewell, My Turnabout - 3rd Trial",1,0,0.99,0,inf
13771,607621,"Ace Attorney: Farewell, My Turnabout - 2nd Trial",1,0,0.99,0,inf
13772,607614,Ace Attorney: Reunion and Turnabout - 2nd Trial,1,0,0.99,0,inf
13773,607613,Ace Attorney: Reunion and Turnabout - 1st Trial,1,0,0.99,0,inf
13774,607610,Ace Attorney: Turnabout Goodbyes - 4th Trial,1,0,0.99,0,inf
13775,607608,Ace Attorney: Turnabout Goodbyes - 2nd Trial,1,0,0.99,0,inf
13776,607607,Ace Attorney: Turnabout Goodbyes - 1st Trial,1,0,0.99,0,inf
13777,607605,Ace Attorney: Turnabout Samurai - 2nd Trial,1,0,0.99,0,inf
13778,607601,Ace Attorney: Turnabout Sisters - 1st Trial,1,0,0.99,0,inf
13785,656210,ROMBY,1,0,0.99,0,inf
13788,531520,TankCraft,1,0,0.99,0,inf
13829,645520,Yuri on Ice: Gotta Super-Supercharge It!! Grand Prix Final Short Program,1,0,0.99,0,inf
13830,645518,"Yuri on Ice: Yuri vs. Yuri The Horror!! Rostelecom Cup, Free Skate",1,0,0.99,0,inf
13831,645517,"Yuri on Ice: Yuri vs. Yuri The Horror!! Rostelecom Cup, Short Program",1,0,0.99,0,inf
13832,645514,"Yuri on Ice: Face Beet-Red!! It's the First Competition! The Chugoku, Shikoku, and Kyushu Championship",1,0,0.99,0,inf
13834,645513,Yuri on Ice: Like Yourself... And Complete the Free Program!!,1,0,0.99,0,inf
13838,655801,"Gabriel Dropout: The Angel, the Demon, and the Class President",1,0,0.99,0,inf
13847,420050,Shadow Ninja: Endless Runner,1,0,0.99,0,inf
13850,655691,elDLIVE: Our sympathy,1,0,0.99,0,inf
13882,692830,Fear Of Nightmares: Madness Descent,1,0,0.99,0,inf
13974,367030,Lootfest,1,0,0.99,0,inf
13979,664620,Pink Rage Otome,1,0,0.99,0,inf
14006,465310,Ricerca VR,1,0,0.99,0,inf
14015,553830,100nya,1,0,0.99,0,inf
14022,655688,elDLIVE: Misuzu's Lie,1,0,0.99,0,inf
14023,655687,elDLIVE: Something to Believe in: Part 3,1,0,0.99,0,inf
14030,491290,Investigator - Soundtracks,1,0,0.99,0,inf
14037,635580,WAVESHAPER: Original Soundtrack,1,0,0.99,0,inf
14055,657611,Kemono Friends: Jungle Area,1,0,0.99,0,inf
14062,648380,Bullet Dodge,1,0,0.99,0,inf
14083,698930,ZAMBI 2 KIL,1,0,0.99,0,inf
14105,622690,A Midsummer Night's Choice - Commentary Track,1,0,0.99,0,inf
14148,667920,Survival Tycoon™,1,0,0.99,0,inf
14149,606460,Bungo Stray Dogs: The Dark Age,1,0,0.99,0,inf
14151,656910,Space Hit,1,0,0.99,0,inf
14154,705420,Crankies Workshop: Grizzbot Assembly,1,0,0.99,0,inf
14160,655684,elDLIVE: A Pursuer From the Past: Part 2,1,0,0.99,0,inf
14181,553500,Hex Phase,1,0,0.99,0,inf
14195,572948,Bungo Stray Dogs: The Beauty Is Quiet Like a Stone Statue,1,0,0.99,0,inf
14196,655683,elDLIVE: A Pursuer From the Past: Part 1,1,0,0.99,0,inf
14198,655681,elDLIVE: Super Cool Space Girl,1,0,0.99,0,inf
14201,606470,"Bungo Stray Dogs: Rashoumon, The Tiger, and The Last Emperor",1,0,0.99,0,inf
14202,606468,Bungo Stray Dogs: Double Back,1,0,0.99,0,inf
14203,606467,Bungo Stray Dogs: Though the Mind May be Wrong,1,0,0.99,0,inf
14204,606466,Bungo Stray Dogs: Will of Tycoon,1,0,0.99,0,inf
14205,606464,Bungo Stray Dogs: Three Companies Conflict,1,0,0.99,0,inf
14206,606462,Bungo Stray Dogs: A Room Where We Can Someday See The Ocean,1,0,0.99,0,inf
14207,606461,Bungo Stray Dogs: Nowhere to Return,1,0,0.99,0,inf
14208,572951,Bungo Stray Dogs: Borne Back Ceaselessly into the Past,1,0,0.99,0,inf
14209,572949,Bungo Stray Dogs: Rashomon and the Tiger,1,0,0.99,0,inf
14210,572946,Bungo Stray Dogs: Love for the Disease Called Ideals,1,0,0.99,0,inf
14212,572945,Bungo Stray Dogs: The Azure Messenger,1,0,0.99,0,inf
14213,572944,Bungo Stray Dogs: Murder on D Street,1,0,0.99,0,inf
14214,572943,Bungo Stray Dogs: The Tragedy of the Fatalist,1,0,0.99,0,inf
14215,572940,Bungo Stray Dogs: Fortune is Unpredictable and Mutable,1,0,0.99,0,inf
14256,655690,elDLIVE: Your Voice...,1,0,0.99,0,inf
14262,684680,Polygoneer,1,0,0.99,0,inf
14269,655080,Crazy Ball Adventures,1,0,0.99,0,inf
14272,607660,21 Days,1,0,0.99,0,inf
14287,697700,Pixel War,1,0,0.99,0,inf
14310,501480,Lost Socks: Naughty Brothers,1,0,0.99,0,inf
14313,387890,Radial Impact,1,0,0.99,0,inf
14352,685430,Run Crabby Run,1,0,0.99,0,inf
14398,572961,ReLIFE: Communication Skills: Zero,1,0,0.99,0,inf
14407,655811,Gabriel Dropout: Gabriel DropOut!,1,0,0.99,0,inf
14409,655809,Gabriel Dropout: The Angels and Demons Return Home,1,0,0.99,0,inf
14410,655807,Gabriel Dropout: Fall School Life,1,0,0.99,0,inf
14411,655806,Gabriel Dropout: Vigne's Demonic Life,1,0,0.99,0,inf
14412,655804,Gabriel Dropout: The Angel Whose Illusions Were Shattered Like Hell,1,0,0.99,0,inf
14416,572963,ReLIFE: Fall,1,0,0.99,0,inf
14421,657620,Kemono Friends: Cerulean,1,0,0.99,0,inf
14422,657615,Kemono Friends: Plains,1,0,0.99,0,inf
14423,657614,Kemono Friends: Lake Shore,1,0,0.99,0,inf
14424,657612,Kemono Friends: Mountain,1,0,0.99,0,inf
14425,572972,ReLIFE: Confession,1,0,0.99,0,inf
14426,572971,ReLIFE: Double Panic,1,0,0.99,0,inf
14427,572970,ReLIFE: A Trip to the Past,1,0,0.99,0,inf
14428,572969,ReLIFE: Everyone's Selfish Desires,1,0,0.99,0,inf
14429,572965,ReLIFE: This Isn't the First Time,1,0,0.99,0,inf
14430,572964,ReLIFE: Overlap,1,0,0.99,0,inf
14438,706320,Trivia Vault: Mini Mixed Trivia,1,0,0.99,0,inf
14465,384650,Discouraged Workers - Digital Concept Book,1,0,0.99,0,inf
14474,676780,OHOTA KREPKOE - Soundtrack,1,0,0.99,0,inf
14477,649870,NitroRage,1,0,0.99,0,inf
14486,674530,The Unreal Journey of Mongol,1,0,0.99,0,inf
14488,657590,Grav Blazer,1,0,0.99,0,inf
14492,608331,The Testament of Sister New Devil: First Contract Between Servant and Master,1,0,0.99,0,inf
14810,686230,OutSplit,1,0,0.99,0,inf
14811,685000,BAE,1,0,0.99,0,inf
14854,666960,Cowboy's Adventure,1,0,0.99,0,inf
14861,642101,Bloodivores: Awakening,1,0,0.99,0,inf
14873,580880,City of Rott: Streets of Rott,1,0,0.99,0,inf
14875,607618,Ace Attorney: Turnabout Big Top - 2nd Trial,1,0,0.99,0,inf
14886,607615,Ace Attorney: Reunion and Turnabout - 3rd Trial,1,0,0.99,0,inf
14892,655808,Gabriel Dropout: Christmas and New Year's Eve Surprise,1,0,0.99,0,inf
14921,607612,Ace Attorney: Turnabout Promise,1,0,0.99,0,inf
14929,572968,ReLIFE: Revenge,1,0,0.99,0,inf
14947,668560,tho_maz,1,0,0.99,0,inf
14952,655803,"Gabriel Dropout: Summer Vacation, Ho!",1,0,0.99,0,inf
14954,608260,KanColle: Operation MI Begins!,1,0,0.99,0,inf
14976,690220,Call Me Skyfish,1,0,0.99,0,inf
14977,693320,Chinomikon,1,0,0.99,0,inf
14978,608258,KanColle: Second Remodel-poi?!,1,0,0.99,0,inf
14982,498550,Depths of Dread,1,0,0.99,0,inf
14987,707370,Crankies Workshop: Whirlbot Assembly,1,0,0.99,0,inf
15007,667340,Anxiety,1,0,0.99,0,inf
15013,657618,Kemono Friends: Snowy Mountains Area,1,0,0.99,0,inf
15015,655686,elDLIVE: Something to Believe In: Part 2,1,0,0.99,0,inf
15018,550160,Street Champ VR,1,0,0.99,0,inf
15025,663920,Died Of Fear,1,0,0.99,0,inf
15031,655805,Gabriel Dropout: Satania's Counterattack,1,0,0.99,0,inf
15102,659820,Symbiotic Overload,1,0,0.99,0,inf
15109,608259,KanColle: Let's Do Our Best!,1,0,0.99,0,inf
15138,602200,Dreamlike Worlds,1,0,0.99,0,inf
15140,652120,Humble Abode,1,0,0.99,0,inf
15145,671330,Lit the Torch,1,0,0.99,0,inf
15146,607616,Ace Attorney: Reunion and Turnabout - Last Trial,1,0,0.99,0,inf
15162,529040,Fine China,1,0,0.99,0,inf
15181,607619,Ace Attorney: Turnabout Big Top - Last Trial,1,0,0.99,0,inf
15211,657440,Burn It Down,1,0,0.99,0,inf
15226,657617,Kemono Friends: PPP Live,1,0,0.99,0,inf
15229,607603,Ace Attorney: Turnabout Sisters - Last Trial,1,0,0.99,0,inf
15250,572942,Bungo Stray Dogs: Yokohama Gangster Paradise,1,0,0.99,0,inf
15266,651520,Castle Defender,1,0,0.99,0,inf
15270,645516,Yuri on Ice: China's On! The Grand Prix Series Opening Event!! The Cup of China Free Skate,1,0,0.99,0,inf
15279,645519,Yuri on Ice: Gotta Supercharge It!! Pre-Grand Prix Final Special!,1,0,0.99,0,inf
15283,642102,Bloodivores: Hemomancy,1,0,0.99,0,inf
15291,488320,Disgraced Revolutionary's Edition DLC,1,0,0.99,0,inf
15314,657619,Kemono Friends: Lodge,1,0,0.99,0,inf
15342,608330,The Testament of Sister New Devil: The Day I Got a Little Sister,1,0,0.99,0,inf
15348,657616,Kemono Friends: Japari Library,1,0,0.99,0,inf
15361,572941,Bungo Stray Dogs: A Certain Bomb,1,0,0.99,0,inf
15376,572967,ReLIFE: Rift,1,0,0.99,0,inf
15389,572950,"Bungo Stray Dogs: First, an Unsuitable Profession for Her. Second, an Ecstatic Det",1,0,0.99,0,inf
15418,645521,Yuri on Ice: Gotta Super-Super-Supercharge It!!! Grand Prix Final Free Skate,1,0,0.99,0,inf
15443,657610,Kemono Friends: Savanna Area,1,0,0.99,0,inf
15458,607611,Ace Attorney: Turnabout Goodbyes - Last Trial,1,0,0.99,0,inf
15479,609020,Gintama: You Can Never Pause at the Perfect Time,1,0,0.99,0,inf
15497,655689,elDLIVE: Capture That Face,1,0,0.99,0,inf
15526,607602,Ace Attorney: Turnabout Sisters - 2nd Trial,1,0,0.99,0,inf
15554,572962,ReLIFE: You're Old Now,1,0,0.99,0,inf
15556,655682,elDLIVE: After the Shoplifter!,1,0,0.99,0,inf
15577,512150,Swordlord,1,0,0.99,0,inf
15624,655810,Gabriel Dropout: Fun Forever After...,1,0,0.99,0,inf
15629,606465,Bungo Stray Dogs: The Conflict of Strategy,1,0,0.99,0,inf
15635,655685,elDLIVE: Something to Believe in: Part 1,1,0,0.99,0,inf
15648,606471,Bungo Stray Dogs: If I May Shed Away My Burden Now,1,0,0.99,0,inf
15653,628850,Spiny Adventures,1,0,0.99,0,inf
15666,665600,Dabda,1,0,0.99,0,inf
15681,645515,Yuri on Ice: China's On! The Grand Prix Series Opening Event!! The Cup of China Short Program,1,0,0.99,0,inf
15688,642107,Bloodivores: Countdown,1,0,0.99,0,inf
15691,591950,Zpeciation: Tough Days (TD),1,0,0.99,0,inf
15697,608251,"KanColle: Without Dissent, Without Shame, Without Resentment!",1,0,0.99,0,inf
15701,442000,Alone K.W.,1,0,0.99,0,inf
15711,572966,ReLIFE: Test Subject 001 -> 002,1,0,0.99,0,inf
15714,607617,Ace Attorney: Turnabout Big Top - 1st Trial,1,0,0.99,0,inf
15716,608252,KanColle: The Operation to Capture W Island!,1,0,0.99,0,inf
15743,693250,Panda Run,1,0,0.99,0,inf
15755,642106,Bloodivores: Reunion,1,0,0.99,0,inf
15760,608261,KanColle: Kantai Collection,1,0,0.99,0,inf
15763,642109,Bloodivores: Plan,1,0,0.99,0,inf
15795,642110,Bloodivores: Boom,1,0,0.99,0,inf
15831,642103,Bloodivores: Sacrifice,1,0,0.99,0,inf
15833,642520,Trio,1,0,0.99,0,inf
15834,608257,KanColle: I'm Not a Hotel!,1,0,0.99,0,inf
15835,608255,KanColle: Destroyer Division Six and the Battle of the Curry Seas!,1,0,0.99,0,inf
15836,608254,KanColle: Don't Compare Me to the Girls in Carrier Group Five!,1,0,0.99,0,inf
15857,608253,KanColle: It's Our Turn! Follow me!,1,0,0.99,0,inf
15863,606469,Bungo Stray Dogs: Poe and Rampo,1,0,0.99,0,inf
15885,642104,Bloodivores: Sapphire,1,0,0.99,0,inf
15920,655802,"Gabriel Dropout: Friends, Work, and the Summer of Bugs",1,0,0.99,0,inf
14228,642530,Nuclear Shot: Tracks ,1,0,1.05,0,inf
14259,661540,Partical City Guardians: Tracks,1,0,1.05,0,inf
9899,648120,Battle of Painters,7,301,1.19,0.716666667,1.660465116
15043,528960,Blanco,1,39,1.19,0.65,1.830769231
10922,556240,Disoriented,5,190,1.19,0.633333333,1.878947368
4673,8100,Conflict: Denied Ops,60,416,1.19,0.115555556,10.29807692
10894,595320,Polterheist,5,272,1.24,0.906666667,1.367647059
906,244070,Sid Meier's Ace Patrol,567,28543,1.24,0.839006467,1.477938549
11382,346160,Barter Empire,4,191,1.24,0.795833333,1.558115183
916,244090,Sid Meier's Ace Patrol: Pacific Skies,562,24449,1.24,0.725059312,1.710204916
8294,409490,Rogue Harvest,13,561,1.24,0.719230769,1.724064171
12605,476710,MechaGore,2,69,1.24,0.575,2.156521739
3199,40420,Tidalis,119,2885,1.24,0.404061625,3.068838821
7917,449730,Ahnayro: The Dream World,15,264,1.24,0.293333333,4.227272727
12200,390510,Sim Junta,3,9,1.24,0.05,24.8
8227,333870,Feel-A-Maze,13,10,1.24,0.012820513,96.72
9321,288970,Dark Lore Mysteries: The Hunt For Truth,9,1,1.24,0.001851852,669.6
12182,321610,Demonlisher,3,0,1.24,0,inf
15076,617170,Mission: Escape from Island,1,0,1.29,0,inf
14739,618490,Mr Blaster,1,0,1.33,0,inf
1084,224980,Tomb Raider: The Last Revelation,479,24551,1.39,0.854244955,1.627167936
6849,243020,Pandemonium,22,1072,1.39,0.812121212,1.711567164
1199,8080,Kane & Lynch: Dead Men,430,20551,1.39,0.796550388,1.745024573
815,225320,Tomb Raider III: Adventures of Lara Croft,643,29449,1.39,0.763322965,1.820985432
1730,237950,UFO: Afterlight,275,11292,1.39,0.684363636,2.031083953
1117,225020,Tomb Raider (VI): The Angel of Darkness,469,14331,1.39,0.509275053,2.729369897
804,225300,Tomb Raider II,651,19376,1.39,0.496057348,2.802095376
659,6920,Deus Ex: Invisible War,806,23334,1.39,0.482506203,2.880791977
1109,225000,Tomb Raider: Chronicles,471,12498,1.39,0.442250531,3.143014882
1867,224300,Legacy of Kain: Defiance,249,6056,1.39,0.405354752,3.429095112
7509,65710,Pat & Mat,17,278,1.39,0.27254902,5.1
1712,224940,Legacy of Kain: Soul Reaver 2,280,3764,1.39,0.224047619,6.204038257
8914,245010,Deathtrap Dungeon,10,122,1.39,0.203333333,6.836065574
2209,242960,Blood Omen 2: Legacy of Kain,209,2537,1.39,0.2023126,6.870555775
7093,523210,A Normal Lost Phone,20,1165,1.49,0.970833333,1.534763948
9239,332410,Moonchild,9,433,1.49,0.801851852,1.858198614
14128,656180,VAULT OF HONOR,1,6,1.49,0.1,14.9
4853,518120,Chimpact 1 - Chuck's Adventure,55,36,1.49,0.010909091,136.5833333
7448,341260,Isaac the Adventurer,18,1,1.49,0.000925926,1609.2
10563,521450,Hunted: One Step too Far,5,0,1.49,0,inf
11618,443750,Waste Walkers Awareness,4,0,1.49,0,inf
11762,374660,Waste Walkers Resource Toolkit DLC,3,0,1.49,0,inf
12137,395690,Waste Walkers Role Playing Game DLC,3,0,1.49,0,inf
12543,581080,Waste Walkers Subsistence,2,0,1.49,0,inf
15069,681980,Lycah,1,0,1.49,0,inf
13142,476430,SwingStar VR,2,0,1.59,0,inf
9220,329670,Silent Service 2,9,485,1.74,0.898148148,1.937319588
4735,90500,Guardians of Graxia,58,2394,1.74,0.687931034,2.529323308
10866,410550,Tank: The M1A1 Abrams Battle Tank Simulation,5,4,1.74,0.013333333,130.5
11240,329680,Task Force 1942: Surface Naval Action in the South Pacific,4,3,1.74,0.0125,139.2
15066,496950,The Slingshot VR,1,15,1.79,0.25,7.16
6827,294670,Putt-Putt Travels Through Time,23,1123,1.95,0.813768116,2.396260018
11125,547910,The Survey,4,237,1.99,0.9875,2.015189873
2942,668630,Tricolour Lovestory,136,8008,1.99,0.981372549,2.027772228
10876,614950,Shootout on Cash Island,5,290,1.99,0.966666667,2.05862069
1645,232770,POSTAL,295,17009,1.99,0.960960452,2.070844847
1627,92000,Hydrophobia: Prophecy,298,16733,1.99,0.935850112,2.126408893
7154,506730,Dinosaur Forest,20,1118,1.99,0.931666667,2.135957066
13496,454190,Cubicolor,2,111,1.99,0.925,2.151351351
10441,522010,Lost Crew,5,277,1.99,0.923333333,2.155234657
8032,434290,Typefighters (Steam Edition),14,772,1.99,0.919047619,2.165284974
10959,65200,Dive to the Titanic,5,272,1.99,0.906666667,2.194852941
11733,577850,Tiny Wheels,3,162,1.99,0.9,2.211111111
1141,417910,Street Warriors Online,453,24074,1.99,0.885724798,2.246747528
4170,281370,Real Horror Stories Ultimate Edition,77,4053,1.99,0.877272727,2.268393782
13858,394250,Noximilian the Clockmaker,1,52,1.99,0.866666667,2.296153846
2115,259530,Savant - Ascent,220,11435,1.99,0.866287879,2.297157849
11601,597810,Shining Plume 2,4,207,1.99,0.8625,2.307246377
10355,562210,Ancient Rus,6,308,1.99,0.855555556,2.325974026
13196,302870,Stained,2,102,1.99,0.85,2.341176471
8670,492710,VR Ping Pong,11,554,1.99,0.839393939,2.370758123
8815,434620,Pythagoria,10,500,1.99,0.833333333,2.388
8987,372150,Yasai Ninja,10,471,1.99,0.785,2.535031847
8065,603260,The Cat Games,14,658,1.99,0.783333333,2.540425532
8086,415850,BAD END,14,644,1.99,0.766666667,2.595652174
8273,657200,Hand Simulator,13,597,1.99,0.765384615,2.6
11542,576310,Oracle,4,180,1.99,0.75,2.653333333
13479,681800,Fur Up,2,90,1.99,0.75,2.653333333
6829,262980,C-RUSH,23,1034,1.99,0.749275362,2.65589942
13061,535190,Chunky Orbits,2,88,1.99,0.733333333,2.713636364
7645,463030,Bottle,16,703,1.99,0.732291667,2.717496444
7564,504770,Slavistan,17,706,1.99,0.692156863,2.875070822
3661,518620,Ballistick,96,3891,1.99,0.675520833,2.945875096
12918,462950,The East New World,2,80,1.99,0.666666667,2.985
9259,457490,"Forgotten, Not Lost - A Kinetic Novel",9,349,1.99,0.646296296,3.079083095
10044,370700,Black Home,6,227,1.99,0.630555556,3.155947137
13407,525910,Cockroach VR,2,74,1.99,0.616666667,3.227027027
8998,466800,The Dope Game,10,356,1.99,0.593333333,3.353932584
7145,254920,Lords of the Realm,20,704,1.99,0.586666667,3.392045455
6267,233410,Final Hours of Tomb Raider,28,984,1.99,0.585714286,3.397560976
4571,360010,Remnants of Isolation,63,2101,1.99,0.555820106,3.580295098
11681,400710,Bleeding Blocks,3,99,1.99,0.55,3.618181818
13614,393550,The Journey Back,1,33,1.99,0.55,3.618181818
13665,675030,Super Samurai Rampage,1,33,1.99,0.55,3.618181818
10838,635670,EMPORIUM,5,163,1.99,0.543333333,3.662576687
13082,604010,Chimpology,2,65,1.99,0.541666667,3.673846154
7092,266370,Calibre 10 Racing Series,20,642,1.99,0.535,3.719626168
2509,243000,Omikron - The Nomad Soul,173,5373,1.99,0.517630058,3.844444444
11128,435070,Elansar,4,119,1.99,0.495833333,4.013445378
12984,517700,Custom Games Bundle,2,57,1.99,0.475,4.189473684
13547,601240,Ripple,2,56,1.99,0.466666667,4.264285714
14732,491710,Gun Range VR,1,28,1.99,0.466666667,4.264285714
11133,640310,Drive By Hero,4,106,1.99,0.441666667,4.505660377
8506,302440,Roadside Assistance Simulator,12,312,1.99,0.433333333,4.592307692
6874,448610,Draw Rider,22,562,1.99,0.425757576,4.674021352
15248,341360,Paparazzi,1,25,1.99,0.416666667,4.776
15722,569130,Revenge Quest,1,25,1.99,0.416666667,4.776
11776,356770,Astronaut Simulator,3,74,1.99,0.411111111,4.840540541
8471,312010,Bird Assassin,12,289,1.99,0.401388889,4.957785467
10498,365340,The Way of the Pixelated Fist,5,120,1.99,0.4,4.975
13154,570590,Solitaire VR,2,47,1.99,0.391666667,5.080851064
11299,371280,Rolling Shapes,4,90,1.99,0.375,5.306666667
11905,629960,?????——A summer promise to forever,3,67,1.99,0.372222222,5.346268657
14074,698720,KILL THE EMOJI,1,22,1.99,0.366666667,5.427272727
14173,577440,Kygo 'Carry Me' VR Experience,1,22,1.99,0.366666667,5.427272727
14317,533260,Behold!,1,22,1.99,0.366666667,5.427272727
9311,395270,A Wolf in Autumn,9,196,1.99,0.362962963,5.482653061
11700,348380,The Interview,3,65,1.99,0.361111111,5.510769231
10482,549323,Con Man: Retarding It All Up,5,105,1.99,0.35,5.685714286
14418,565956,Con Man: Pin Cushion,1,21,1.99,0.35,5.685714286
3440,16710,Insecticide Part 1,106,2180,1.99,0.342767296,5.805688073
14648,367140,Wish Project,1,20,1.99,0.333333333,5.97
15618,558923,"Kings of Con: Bellevue, WA",1,20,1.99,0.333333333,5.97
8512,207670,AVSEQ,12,231,1.99,0.320833333,6.202597403
10496,457380,STORM VR,5,96,1.99,0.32,6.21875
15619,558922,"Kings of Con: Pasadena, CA",1,19,1.99,0.316666667,6.284210526
15753,591510,"Stage of Development: Indie City: S01E01 - Here We Are, Having a Company",1,19,1.99,0.316666667,6.284210526
10988,694980,Fjong,5,92,1.99,0.306666667,6.489130435
11300,499460,Tomato Jones,4,73,1.99,0.304166667,6.542465753
15468,565961,Con Man: Shock to the System,1,18,1.99,0.3,6.633333333
15698,558929,"Kings of Con: Arlington, VA",1,18,1.99,0.3,6.633333333
10841,549320,Con Man: Stalled,5,88,1.99,0.293333333,6.784090909
12616,678190,King Of Bali,2,35,1.99,0.291666667,6.822857143
8416,292060,Final Hours of Titanfall,12,204,1.99,0.283333333,7.023529412
14137,565953,Con Man: A Small Step for Manly,1,17,1.99,0.283333333,7.023529412
14417,565957,Con Man: I'm with Stupid,1,17,1.99,0.283333333,7.023529412
15133,565960,Con Man: A Shot with Finley,1,17,1.99,0.283333333,7.023529412
4719,258240,Tank Operations: European Campaign,59,1002,1.99,0.283050847,7.030538922
10488,549331,Con Man: Found and Lost,5,84,1.99,0.28,7.107142857
12196,351900,Pregnancy,3,48,1.99,0.266666667,7.4625
12515,589260,Nice Slice,2,32,1.99,0.266666667,7.4625
14419,565950,Con Man: What Goes Up...,1,16,1.99,0.266666667,7.4625
14553,591512,Stage of Development: Indie City: S01E03 - Indie City,1,16,1.99,0.266666667,7.4625
